pair_id,customer_tweet_id,customer_id,customer_text_raw,agent_tweet_id,agent_text_raw,agent_created_at,customer_text,agent_text,is_english,intent,label_source
p000077,2574,116321,@AmazonHelp and redund issued on 13th https://t.co/1uydlorGCp no sing of my money and amazonuk just saying its in the billing department.no signof devlp,2573,@116321 When you last contacted us what information did we provide? Have you spoken with your bank to see if they have the refund? ^LR,Tue Oct 31 21:58:00 +0000 2017,and redund issued on 13th no sing of my money and amazonuk just saying its in the billing department.no signof devlp,When you last contacted us what information did we provide? Have you spoken with your bank to see if they have the refund? ^LR,true,payment_billing,heuristic_ruleset
p000078,2577,116321,@115830 amazonuk took money without any https://t.co/w25zXi7DYp they are not giving it back nor giving clear statement of my refund proces,2575,"@116321 I'm sorry for the frustration! Without giving personal/account details, could you tell us a bit more about what's going on? ^DG",Tue Oct 31 21:39:30 +0000 2017,amazonuk took money without any they are not giving it back nor giving clear statement of my refund proces,"I'm sorry for the frustration! Without giving personal/account details, could you tell us a bit more about what's going on? ^DG",true,refund_return,heuristic_ruleset
p000079,2580,116322,the @amazonhelp queue is clueless on Amazon Household,2578,"@116322 I'm sorry for the frustration! Without giving account/personal details, can you please provide us with more info? ^AC",Tue Oct 31 22:49:00 +0000 2017,the queue is clueless on Amazon Household,"I'm sorry for the frustration! Without giving account/personal details, can you please provide us with more info? ^AC",true,other_unclear,heuristic_ruleset
p000080,2581,116322,"@AmazonHelp I've been in the prime queue, kindle queue, the echo queue, and now on hold again.",2582,@116322 We'd like to look deeper into this issue. Please provide us with more information here: https://t.co/wpDDiHUP4k. ^LH,Wed Nov 01 21:42:28 +0000 2017,"I've been in the prime queue, kindle queue, the echo queue, and now on hold again.",We'd like to look deeper into this issue. Please provide us with more information here: ^LH,true,other_unclear,heuristic_ruleset
p000081,2584,116323,@AmazonHelp Well ok but @116324 said it’s been dlvd so I can’t see how they will bother to deliver it now! I think they have washed their hands of it,2583,@116323 We're definitely here to help! Please reach out to us by phone here: https://t.co/JzP7hlA23B ^SE,Tue Oct 31 22:48:00 +0000 2017,Well ok but said it’s been dlvd so I can’t see how they will bother to deliver it now! I think they have washed their hands of it,We're definitely here to help! Please reach out to us by phone here: ^SE,true,order_status_delivery,heuristic_ruleset
p000082,2586,116323,@116324 not dlvd after 1 wk. U lied 2 @AmazonHelp saying left in safe place on Fri. Yesterday u said wld be dlvd 24-48hrs. Sort this now!,2585,@116323 I'm sorry your order hasn't arrived yet! Please let us know if you haven't received it within 48 hours. ^EB,Tue Oct 31 20:48:00 +0000 2017,not dlvd after 1 wk. U lied 2 saying left in safe place on Fri. Yesterday u said wld be dlvd 24-48hrs. Sort this now!,I'm sorry your order hasn't arrived yet! Please let us know if you haven't received it within 48 hours. ^EB,true,other_unclear,heuristic_ruleset
p000083,2591,116325,@AmazonHelp No on the card. It works only half the time. Yes on USPS. They say my delivery person won’t deliver anything over 30 lbs. just sends it back,2587,"@116325 We'd like another chance to look into this. Please reach out by phone or chat: https://t.co/hApLpMlfHN

Please keep us updated. ^FJ",Tue Oct 31 22:45:00 +0000 2017,No on the card. It works only half the time. Yes on USPS. They say my delivery person won’t deliver anything over 30 lbs. just sends it back,We'd like another chance to look into this. Please reach out by phone or chat: Please keep us updated. ^FJ,true,order_status_delivery,heuristic_ruleset
p000084,2594,116325,@AmazonHelp Want to speak to someone at corp to address these issues.,2592,@116325 Have you tried deleting the card from the account and re-adding it? Have you reached out to USPS about these deliveries? ^AF https://t.co/1XyLaGkcaN,Tue Oct 31 20:35:32 +0000 2017,Want to speak to someone at corp to address these issues.,Have you tried deleting the card from the account and re-adding it? Have you reached out to USPS about these deliveries? ^AF,true,other_unclear,heuristic_ruleset
p000085,2598,116325,@AmazonHelp Multiple calls to call amazon call center with zero resolution and never a promised call back.,2595,@116325 Can you tell us what insight / advice was provided with when you spoke with us last? We'd like to help if we can. ^BG,Tue Oct 31 20:04:28 +0000 2017,Multiple calls to call amazon call center with zero resolution and never a promised call back.,Can you tell us what insight / advice was provided with when you spoke with us last? We'd like to help if we can. ^BG,true,other_unclear,heuristic_ruleset
p000086,2602,116325,Rapidly losing faith in @115821 and their #esl CS ability to solve problems. No resolutions or follow ups.,2599,"@116325 Sorry for the poor experience. Without giving any account information, could you tell us what's going on? We'd love top help! ^MH",Tue Oct 31 19:23:37 +0000 2017,Rapidly losing faith in and their #esl CS ability to solve problems. No resolutions or follow ups.,"Sorry for the poor experience. Without giving any account information, could you tell us what's going on? We'd love top help! ^MH",true,other_unclear,heuristic_ruleset
p000087,3655,116586,"just noticed I paid £4.95 delivery on Amazon simply because I did not select the FREE delivery option, after I spent enough to qualify... what a RIP OFF, why is it not free automatically when qualifying @115830",3654,"@116586 Hi, you can edit your order at any time before it enters the dispatch process. To do this please check out our help page: https://t.co/wRa3FyXyBb ^KI",Wed Nov 22 10:13:29 +0000 2017,"just noticed I paid £4.95 delivery on Amazon simply because I did not select the FREE delivery option, after I spent enough to qualify... what a RIP OFF, why is it not free automatically when qualifying","Hi, you can edit your order at any time before it enters the dispatch process. To do this please check out our help page: ^KI",true,order_status_delivery,heuristic_ruleset
p000088,3724,116610,@AmazonHelp There was only one costing a lot more than £20 and  FBA -stating eligibility !,3722,"@116610 We'd like to take a look into this with you. When you have a moment, please reach out to us here: https://t.co/qy3J24VGxb ^AC",Tue Oct 31 23:11:29 +0000 2017,There was only one costing a lot more than £20 and FBA -stating eligibility !,"We'd like to take a look into this with you. When you have a moment, please reach out to us here: ^AC",true,other_unclear,heuristic_ruleset
p000089,3726,116610,@115830 Why do you say that an article is eligible for free delivery then offer nothing but standard option at £4.75?,3725,@116610 Is everything in your basket eligible? You can find more info here: https://t.co/d1x19RiAXm Let us know if this helps! ^EB,Tue Oct 31 23:02:00 +0000 2017,Why do you say that an article is eligible for free delivery then offer nothing but standard option at £4.75?,Is everything in your basket eligible? You can find more info here: Let us know if this helps! ^EB,true,order_status_delivery,heuristic_ruleset
p000090,3729,116611,@AmazonHelp i reset my password 3 times and it still says incorrect you gotta be shitting me,3727,@116611 I'm sorry for the trouble! Have you tried the steps outlined here? https://t.co/POJ37mWiEk ^LA,Tue Oct 31 23:11:29 +0000 2017,i reset my password 3 times and it still says incorrect you gotta be shitting me,I'm sorry for the trouble! Have you tried the steps outlined here? ^LA,true,account_access,heuristic_ruleset
p000092,3733,116612,"@AmazonHelp um, my account was locked as soon as I tried to login on desktop. I still haven’t received an email on how to get it unlocked...",3731,@116612 I'm sorry your account is locked! Please reach out directly to us here: https://t.co/jzvkhdlrK5 so we can take a closer look. ^TN,Tue Oct 31 23:07:02 +0000 2017,"um, my account was locked as soon as I tried to login on desktop. I still haven’t received an email on how to get it unlocked...",I'm sorry your account is locked! Please reach out directly to us here: so we can take a closer look. ^TN,true,account_access,heuristic_ruleset
p000093,3732,116612,@AmazonHelp I can’t log in because it’s locked.,3734,"@116612 The link ^TN provided will allow you to contact us without signing in! Select ""skip log in"" and you'll be in touch in no time! ^VB",Tue Oct 31 23:36:32 +0000 2017,I can’t log in because it’s locked.,"The link ^TN provided will allow you to contact us without signing in! Select ""skip log in"" and you'll be in touch in no time! ^VB",true,account_access,heuristic_ruleset
p000097,3742,116615,Thanks @116090 for ruining #Halloween - still no sign of the costume I ordered in Sept. Guess Rosie will just have to sit this one out. https://t.co/1tVEv5DZuM,3741,"@116615 Not what we like to hear at all, Ramya! Was this shipped by us or a seller? You can check here: https://t.co/PyACxvY8Qo ^BL",Tue Oct 31 23:01:36 +0000 2017,Thanks for ruining #Halloween - still no sign of the costume I ordered in Sept. Guess Rosie will just have to sit this one out.,"Not what we like to hear at all, Ramya! Was this shipped by us or a seller? You can check here: ^BL",true,other_unclear,heuristic_ruleset
p000098,3744,116616,@AmazonHelp infórmese... no voy a perder más mi tiempo...,3743,@116616 ¿Puedes explicarnos bien el inconveniente  y mandarnos los detalles en este enlace por favor? https://t.co/kUkXHFkYWd  ^JJ,Tue Oct 31 23:01:36 +0000 2017,infórmese... no voy a perder más mi tiempo...,¿Puedes explicarnos bien el inconveniente y mandarnos los detalles en este enlace por favor? ^JJ,true,other_unclear,heuristic_ruleset
p000099,3749,116617,@116618 why your videos on Germany breaks too?,3747,@116617 Have you already tried a restart? Kind regards ^NW,Tue Oct 31 23:00:27 +0000 2017,why your videos on Germany breaks too?,Have you already tried a restart? Kind regards ^NW,true,other_unclear,heuristic_ruleset
p000100,3748,116617,"@AmazonHelp Many times, but still failing, and it happen with some show",3750,@116617 Is this still ongoing? What devices are you using? ^AN,Wed Nov 01 05:04:00 +0000 2017,"Many times, but still failing, and it happen with some show",Is this still ongoing? What devices are you using? ^AN,true,other_unclear,heuristic_ruleset
p000103,3756,116617,"@AmazonHelp I need to change the language of my account to be able to get support, which I don't have the time to do, there's any other way to contact?",3757,@116617 Changing language is just a simple click: https://t.co/CXXk5VglR4 You can reach our support here: https://t.co/aAfOxTGpe1 ^UK,Thu Nov 02 10:47:31 +0000 2017,"I need to change the language of my account to be able to get support, which I don't have the time to do, there's any other way to contact?",Changing language is just a simple click: You can reach our support here: ^UK,true,other_unclear,heuristic_ruleset
p000104,3759,116619,@115830 you pay for prime expecting next day delivery. Then receive 2 emails half hr apart 'failed delivery' but your sitting at home 😡,3758,"@116619  I'm sorry your parcel wasn't delivered. Please reach us here: https://t.co/XRh1cqD2lT, so we can look into this with you. ^MO",Tue Oct 31 23:00:27 +0000 2017,you pay for prime expecting next day delivery. Then receive 2 emails half hr apart 'failed delivery' but your sitting at home 😡,I'm sorry your parcel wasn't delivered. Please reach us here: so we can look into this with you. ^MO,true,order_status_delivery,heuristic_ruleset
